tiltle;Teilemarke,  Teilenummer;Unnamed: 2;Unnamed: 3;Preis;Unnamed: 5;interne Artikelnummer;Unnamed: 7;Unnamed: 8;Unnamed: 9;Zustand;Pfand;Unnamed: 12;Versandklasse ;Unnamed: 14;Unnamed: 15;Lieferzeit
;ESEN SKV, 58SKV036;;;191,43;;58SKV036;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV037;;;153;;58SKV037;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV038;;;163,74;;58SKV038;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV039;;;130,03;;58SKV039;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV040;;;130,17;;58SKV040;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV041;;;116,77;;58SKV041;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV042;;;119,27;;58SKV042;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV043;;;207,21;;58SKV043;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV044;;;181,53;;58SKV044;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV045;;;181,53;;58SKV045;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV046;;;241,49;;58SKV046;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV047;;;237,13;;58SKV047;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV048;;;207,09;;58SKV048;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV049;;;208,51;;58SKV049;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV050;;;195,07;;58SKV050;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV051;;;180,47;;58SKV051;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV052;;;180,47;;58SKV052;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV053;;;220,29;;58SKV053;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV056;;;180,59;;58SKV056;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV057;;;180,59;;58SKV057;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV058;;;200,74;;58SKV058;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV059;;;181,76;;58SKV059;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV060;;;271,18;;58SKV060;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV061;;;271,18;;58SKV061;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV062;;;167,16;;58SKV062;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV063;;;192,49;;58SKV063;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV064;;;132,68;;58SKV064;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV065;;;116,33;;58SKV065;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV066;;;237,48;;58SKV066;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV067;;;238,66;;58SKV067;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV068;;;236,43;;58SKV068;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV069;;;234,07;;58SKV069;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV070;;;220,29;;58SKV070;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV071;;;248,8;;58SKV071;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV072;;;248,8;;58SKV072;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV073;;;115,89;;58SKV073;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV076;;;212,39;;58SKV076;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV078;;;249,38;;58SKV078;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV079;;;249,38;;58SKV079;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV080;;;199,91;;58SKV080;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV081;;;224,06;;58SKV081;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV082;;;141,81;;58SKV082;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV083;;;123,4;;58SKV083;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV088;;;146,96;;58SKV088;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV089;;;149,9;;58SKV089;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV090;;;149,9;;58SKV090;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV091;;;242,67;;58SKV091;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV500;;;256,8;;58SKV500;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV501;;;170,88;;58SKV501;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV502;;;186,6;;58SKV502;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV503;;;187,19;;58SKV503;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV504;;;281,54;;58SKV504;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV505;;;212,39;;58SKV505;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV506;;;280,36;;58SKV506;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV507;;;321,28;;58SKV507;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV508;;;203,61;;58SKV508;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV509;;;287,43;;58SKV509;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV510;;;326,19;;58SKV510;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV511;;;361,92;;58SKV511;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV512;;;263,87;;58SKV512;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV513;;;370,17;;58SKV513;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV514;;;296,9;;58SKV514;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV515;;;316,8;;58SKV515;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV516;;;220,64;;58SKV516;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV517;;;280,81;;58SKV517;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV518;;;306,28;;58SKV518;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV519;;;307,73;;58SKV519;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV520;;;316,88;;58SKV520;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV521;;;404,88;;58SKV521;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV522;;;229,4;;58SKV522;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV523;;;293,32;;58SKV523;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV524;;;268,75;;58SKV524;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV525;;;185,24;;58SKV525;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV526;;;199,6;;58SKV526;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV527;;;282,54;;58SKV527;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV528;;;207,64;;58SKV528;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV529;;;299,13;;58SKV529;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV530;;;284,84;;58SKV530;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV531;;;349,55;;58SKV531;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV532;;;213,38;;58SKV532;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV533;;;313,26;;58SKV533;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV534;;;376,06;;58SKV534;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV535;;;313;;58SKV535;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV536;;;265,91;;58SKV536;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV537;;;202,89;;58SKV537;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV538;;;288,52;;58SKV538;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV539;;;317,16;;58SKV539;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV540;;;259,34;;58SKV540;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV541;;;305,1;;58SKV541;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV542;;;294,03;;58SKV542;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV543;;;426,44;;58SKV543;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV700;;;402,2;;58SKV700;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV701;;;396,08;;58SKV701;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV703;;;426,12;;58SKV703;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV704;;;544,94;;58SKV704;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV705;;;447,29;;58SKV705;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV706;;;509,6;;58SKV706;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV707;;;431,85;;58SKV707;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV708;;;259,27;;58SKV708;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV709;;;259,27;;58SKV709;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV710;;;211,66;;58SKV710;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV711;;;214,87;;58SKV711;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV712;;;185,54;;58SKV712;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV713;;;256,46;;58SKV713;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV714;;;141,65;;58SKV714;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV715;;;255,51;;58SKV715;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV716;;;301,84;;58SKV716;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV717;;;232,93;;58SKV717;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV718;;;229,47;;58SKV718;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV719;;;229,47;;58SKV719;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV720;;;339,54;;58SKV720;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV721;;;339,54;;58SKV721;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV722;;;338,09;;58SKV722;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV723;;;161,66;;58SKV723;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV724;;;463,66;;58SKV724;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV725;;;468,96;;58SKV725;;;;1.0;0;;1;;;3
;ESEN SKV, 58SKV726;;;192,01;;58SKV726;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV009;;;178,58;;59SKV009;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV015;;;130,32;;59SKV015;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV026;;;131,2;;59SKV026;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV027;;;160,21;;59SKV027;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV028;;;164,92;;59SKV028;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV029;;;171,99;;59SKV029;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV031;;;170,81;;59SKV031;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV040;;;166,1;;59SKV040;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV042;;;147,11;;59SKV042;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV043;;;146,96;;59SKV043;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV044;;;111,47;;59SKV044;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV046;;;149,9;;59SKV046;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV047;;;115,89;;59SKV047;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV048;;;137,53;;59SKV048;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV049;;;166,1;;59SKV049;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV050;;;182,59;;59SKV050;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV051;;;106,9;;59SKV051;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV052;;;122,81;;59SKV052;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV053;;;116,62;;59SKV053;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV055;;;177,88;;59SKV055;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV059;;;109,85;;59SKV059;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV064;;;179,06;;59SKV064;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV071;;;170,81;;59SKV071;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV072;;;127,22;;59SKV072;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV089;;;127,22;;59SKV089;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV090;;;170,81;;59SKV090;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV093;;;167,28;;59SKV093;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV094;;;175,52;;59SKV094;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV095;;;175,52;;59SKV095;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV096;;;175,52;;59SKV096;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV098;;;175,52;;59SKV098;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV099;;;163,74;;59SKV099;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV113;;;163,74;;59SKV113;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV114;;;323,89;;59SKV114;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV123;;;323,94;;59SKV123;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV124;;;128,4;;59SKV124;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV127;;;128,4;;59SKV127;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV128;;;127,22;;59SKV128;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV129;;;127,22;;59SKV129;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV130;;;166,1;;59SKV130;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV131;;;166,1;;59SKV131;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV132;;;113,68;;59SKV132;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV133;;;114,86;;59SKV133;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV134;;;271,42;;59SKV134;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV137;;;271,42;;59SKV137;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV138;;;130,32;;59SKV138;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV141;;;131,2;;59SKV141;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV142;;;124,28;;59SKV142;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV143;;;123,4;;59SKV143;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV144;;;179,06;;59SKV144;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV149;;;184,95;;59SKV149;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV151;;;112,06;;59SKV151;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV152;;;128,11;;59SKV152;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV153;;;113,09;;59SKV153;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV154;;;113,09;;59SKV154;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV155;;;170,81;;59SKV155;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV156;;;124,87;;59SKV156;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV157;;;175,52;;59SKV157;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV158;;;167,98;;59SKV158;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV159;;;171,99;;59SKV159;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV160;;;166,1;;59SKV160;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV161;;;162,56;;59SKV161;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV168;;;171,99;;59SKV168;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV169;;;148,43;;59SKV169;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV172;;;218,63;;59SKV172;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV173;;;170,81;;59SKV173;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV175;;;170,81;;59SKV175;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV176;;;125,16;;59SKV176;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV177;;;110;;59SKV177;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV178;;;134,59;;59SKV178;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV184;;;135,62;;59SKV184;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV185;;;247,38;;59SKV185;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV191;;;144,16;;59SKV191;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV192;;;201,55;;59SKV192;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV193;;;229,62;;59SKV193;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV194;;;166,1;;59SKV194;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV195;;;129,87;;59SKV195;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV196;;;154,76;;59SKV196;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV197;;;144,75;;59SKV197;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV198;;;166,1;;59SKV198;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV199;;;125,02;;59SKV199;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV200;;;127,22;;59SKV200;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV201;;;181,41;;59SKV201;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV202;;;407,69;;59SKV202;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV204;;;121,04;;59SKV204;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV205;;;146,07;;59SKV205;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV206;;;137,68;;59SKV206;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV207;;;174,34;;59SKV207;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV210;;;174,34;;59SKV210;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV211;;;175,52;;59SKV211;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV212;;;175,52;;59SKV212;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV213;;;126,93;;59SKV213;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV214;;;181,1;;59SKV214;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV215;;;182,87;;59SKV215;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV216;;;124,87;;59SKV216;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV218;;;131,94;;59SKV218;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV221;;;169,63;;59SKV221;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV237;;;129,87;;59SKV237;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV249;;;173,17;;59SKV249;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV250;;;161,39;;59SKV250;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV252;;;161,39;;59SKV252;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV253;;;300,39;;59SKV253;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV262;;;265,53;;59SKV262;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV263;;;343,2;;59SKV263;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV267;;;263,05;;59SKV267;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV270;;;159,03;;59SKV270;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV282;;;159,03;;59SKV282;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV283;;;167,28;;59SKV283;;;;1.0;0;;1;;;3
;ESEN SKV, 59SKV284;;;122,81;;59SKV284;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV121;;;141,81;;60SKV121;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV122;;;146,52;;60SKV122;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV123;;;146,52;;60SKV123;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV124;;;162,56;;60SKV124;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV172;;;168,1;;60SKV172;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV231;;;161,62;;60SKV231;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV232;;;161,39;;60SKV232;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV261;;;161,39;;60SKV261;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV262;;;150,05;;60SKV262;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV271;;;150,05;;60SKV271;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV272;;;137,68;;60SKV272;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV273;;;155,94;;60SKV273;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV274;;;139,89;;60SKV274;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV281;;;139,89;;60SKV281;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV282;;;134;;60SKV282;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV283;;;128,99;;60SKV283;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV284;;;140,18;;60SKV284;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV301;;;134;;60SKV301;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV302;;;234,42;;60SKV302;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV311;;;194,72;;60SKV311;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV312;;;170,81;;60SKV312;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV351;;;170,81;;60SKV351;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV352;;;173,17;;60SKV352;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV363;;;173,17;;60SKV363;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV364;;;168,45;;60SKV364;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV625;;;170,81;;60SKV625;;;;1.0;0;;1;;;3
;ESEN SKV, 60SKV627;;;152,55;;60SKV627;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV001;;;172,49;;62SKV001;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV002;;;179,93;;62SKV002;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV003;;;179,8;;62SKV003;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV004;;;142,98;;62SKV004;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV005;;;172,49;;62SKV005;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV006;;;145,78;;62SKV006;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV007;;;212,72;;62SKV007;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV008;;;171,56;;62SKV008;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV009;;;126,34;;62SKV009;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV010;;;160,8;;62SKV010;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV011;;;164,33;;62SKV011;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV012;;;166,8;;62SKV012;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV013;;;165,86;;62SKV013;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV014;;;129,29;;62SKV014;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV015;;;200,26;;62SKV015;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV018;;;134,59;;62SKV018;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV019;;;132,23;;62SKV019;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV020;;;220,99;;62SKV020;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV021;;;157,71;;62SKV021;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV022;;;196,63;;62SKV022;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV023;;;214,75;;62SKV023;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV024;;;196,61;;62SKV024;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV025;;;171,14;;62SKV025;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV026;;;214,87;;62SKV026;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV027;;;241,25;;62SKV027;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV028;;;182,87;;62SKV028;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV029;;;160,21;;62SKV029;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV034;;;160,21;;62SKV034;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV035;;;160,21;;62SKV035;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV036;;;181,41;;62SKV036;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV037;;;181,41;;62SKV037;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV038;;;181,41;;62SKV038;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV039;;;130,03;;62SKV039;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV040;;;130,03;;62SKV040;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV041;;;130,03;;62SKV041;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV042;;;130,32;;62SKV042;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV043;;;130,32;;62SKV043;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV044;;;130,32;;62SKV044;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV045;;;173,17;;62SKV045;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV049;;;119,57;;62SKV049;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV050;;;173,17;;62SKV050;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV053;;;116,92;;62SKV053;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV054;;;113,97;;62SKV054;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV055;;;122,81;;62SKV055;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV056;;;122,81;;62SKV056;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV057;;;170,81;;62SKV057;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV058;;;271,42;;62SKV058;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV059;;;123,69;;62SKV059;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV060;;;124,28;;62SKV060;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV061;;;176,23;;62SKV061;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV062;;;133,7;;62SKV062;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV063;;;167,28;;62SKV063;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV067;;;167,28;;62SKV067;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV068;;;167,28;;62SKV068;;;;1.0;0;;1;;;3
;ESEN SKV, 62SKV069;;;113,97;;62SKV069;;;;1.0;0;;1;;;3
