platform,product_id,old_quantity,new_quantity,difference,run_timestamp,stock_AS-PL,stock_Abakus,stock_Airstal,stock_JPGROUP,stock_NTY,stock_Primeturbo,stock_Storm,stock_eminia trading
07,0190180005,3,0,-3,20250812_135901,0,0,0,0,0,0,0,0
07,0190220004,5,0,-5,20250812_135901,0,0,0,0,0,0,0,0
07,0205M03,1,0,-1,20250812_135901,0,0,0,0,0,0,0,0
07,0209M03,8,5,-3,20250812_135901,0,5,0,0,0,0,0,0
07,0211M03,1,9,8,20250812_135901,0,9,0,0,0,0,0,0
07,0212M07,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0212M08,1,10,9,20250812_135901,0,10,0,0,0,0,0,0
07,0214M05,4,3,-1,20250812_135901,0,3,0,0,0,0,0,0
07,0216M04,1,2,1,20250812_135901,0,2,0,0,0,0,0,0
07,0217M03,1,0,-1,20250812_135901,0,0,0,0,0,0,0,0
07,0217M09,1,0,-1,20250812_135901,0,0,0,0,0,0,0,0
07,0217M10,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0219M04,1,3,2,20250812_135901,0,3,0,0,0,0,0,0
07,0220160006,10,3,-7,20250812_135901,0,3,0,0,0,0,0,0
07,0220160008,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0220170009B,1,6,5,20250812_135901,0,6,0,0,0,0,0,0
07,0220170009B,10,6,-4,20250812_135901,0,6,0,0,0,0,0,0
07,0220170010B,1,8,7,20250812_135901,0,8,0,0,0,0,0,0
07,0220170010B,9,8,-1,20250812_135901,0,8,0,0,0,0,0,0
07,0220180002,8,10,2,20250812_135901,0,10,0,0,0,0,0,0
07,0220M03,1,5,4,20250812_135901,0,5,0,0,0,0,0,0
07,0220M04,1,2,1,20250812_135901,0,2,0,0,0,0,0,0
07,0222M04,1,2,1,20250812_135901,0,2,0,0,0,0,0,0
07,0222M15,1,0,-1,20250812_135901,0,0,0,0,0,0,0,0
07,0222M17,1,5,4,20250812_135901,0,5,0,0,0,0,0,0
07,0224M01,1,0,-1,20250812_135901,0,0,0,0,0,0,0,0
07,0224M02,1,0,-1,20250812_135901,0,0,0,0,0,0,0,0
07,0224M03,1,2,1,20250812_135901,0,2,0,0,0,0,0,0
07,0224M04,1,8,7,20250812_135901,0,8,0,0,0,0,0,0
07,0224M05,1,4,3,20250812_135901,0,4,0,0,0,0,0,0
07,0224M06,1,8,7,20250812_135901,0,8,0,0,0,0,0,0
07,0230140001,0,3,3,20250812_135901,0,3,0,0,0,0,0,0
07,0230140002,0,9,9,20250812_135901,0,9,0,0,0,0,0,0
